load_0,load_1,load_2,load_3,load_4,load_5,load_6,load_7,load_8,load_9,load_10,load_11,load_12,load_13,load_14,load_15,load_16,load_17,load_18,load_19,gen_0,gen_1,gen_2,gen_3,gen_4,ext_grid_0
(21.264007566022357+13.203145149753675j),(2.626624507206694+1.2269221195034345j),(7.253608706444679+1.4410400128286747j),(23.854078532179436+10.939242446978621j),(29.682561269135864+27.437708381793136j),(5.5183132927287+2.0323349121546057j),(11.120290712425534+6.928353982730942j),(5.58468308262987+1.5590412257297304j),(8.015820344342997+2.2883170244741065j),(3.36114192484738+1.8264858722790762j),(8.383977597961033+6.061340203662512j),(3.490772311214667+0.916970605431047j),(9.322484376342459+3.4645045650612647j),(2.2072622141076925+0.7058351853492864j),(18.355958531460427+11.972117749242358j),(2.997096590408282+1.5879463239403147j),(7.8612486979422425+6.152359431736623j),(3.763184675093277+2.072851250808228j),(2.3892225632017605+0.8338731703538181j),(10.337067344081932+1.7948486363885319j),(57.54290826840408+19.126425783287385j),(23.03741461661789+31.839997636670727j),(32.221899128754735+17.866550856256215j),(16.62919123515132+7.055704613268292j),(17.204173456824403+32.057162332452016j),(43.326792188709106-8.653622268191898j)
(20.822995819159406+12.094598247490849j),(2.6269452510503033+1.106074411052768j),(7.425085742682358+1.678596890181212j),(22.905477925242508+10.334243435999568j),(32.61841577542679+27.980029207168332j),(5.457708226348549+2.085637602253269j),(11.402617580948695+7.547857007798202j),(6.253281587665837+1.6401404556541264j),(7.86087282021947+2.389223246802804j),(3.2441310263764174+1.663742955563619j),(9.107745039247757+5.699658036794652j),(3.248986223544327+0.840440928064085j),(10.39169371224622+3.3629953008305655j),(2.218754419395184+0.7637463134741914j),(18.299787343700878+11.404869735234943j),(3.374338928053209+1.5482065449599083j),(9.210426845300425+6.588705566509911j),(3.522551067455088+2.477260604910419j),(2.389124188307469+0.8463883737370097j),(10.598053945014271+1.9680463427648098j),(48.63831853235662-20.000000089250996j),(23.53625523680704+29.329094894000864j),(47.183192992410696+24.9882222830787j),(23.18735652361719+12.031386609912648j),(17.133960682461325+44.70000037018162j),(36.183785719583746+11.29254992321617j)
(19.826472096657817+11.792229887229004j),(2.619902770863536+1.2495405863743754j),(7.375929745741375+1.754637544435395j),(20.77313338804736+10.67624796810074j),(28.28496196749423+27.38107245294685j),(5.364515556496938+2.1289900146654026j),(11.24904716080214+7.039352919377021j),(6.246853445076657+1.7126651217380449j),(8.351978492938764+2.597118161423919j),(3.248886145857121+1.9456553999292867j),(8.945878182356365+5.632577719071168j),(3.4064003934433202+0.9370600863592955j),(9.661529472640488+3.370575861338804j),(2.2453497353519194+0.7375322786728256j),(18.61110545653994+11.046280040622143j),(3.084904002859281+1.602165427132653j),(9.20253329254681+6.689561017136542j),(3.6771869839129065+2.13611011194159j),(2.5475437507731815+0.9521441020294026j),(10.15089052368416+1.9549479919353545j),(57.01696645684504+17.469795449661515j),(22.91253587729079+31.179782929782547j),(31.294121596169994+18.20951419395512j),(16.44143819662867+7.4023475297228805j),(16.879784455690206+32.704522984651696j),(42.89620784973458-8.642055099333058j)
(20.305410775397167+12.998219111846774j),(2.6238907901404+1.1897183816789332j),(7.6043512029833575+1.6284456560253617j),(22.147122040548954+10.60970304682291j),(28.514119598524122+31.71817293737292j),(5.333631017445328+1.9090746683290154j),(11.324332644276122+6.886963497619187j),(6.372458185971179+1.6927544151181668j),(8.593161707960645+2.2961241898635425j),(3.509168255569595+1.9506880909779432j),(9.061099769251797+5.534898327399892j),(3.229843325919816+0.9487331790572657j),(10.390368124409251+3.061867778579986j),(1.9867331677316955+0.710414019878944j),(18.00291488852267+12.245749053193107j),(3.32508266559596+1.5838817885671954j),(8.353599338819679+7.122398518757571j),(3.394682592204204+2.292733855154768j),(2.392173938757074+0.9102638964907901j),(11.626681269407996+1.9111700889287002j),(52.816825268528774-18.453835371315954j),(22.568256249406637+33.59160966193642j),(43.69148120489383+28.05260171512865j),(16.91183181626356+7.8943424885464j),(15.446753085909732+41.32928476697725j),(39.56947727582811+15.098242225638401j)
(21.683486825327353+11.955440561042954j),(2.4925674738575014+1.263976097156526j),(7.256357297619909+1.5550607899343676j),(24.206481621891694+11.201151302766336j),(29.446448536388985+31.094380451893095j),(5.409077756788285+2.1572379573856755j),(11.136295715649402+7.669253728608025j),(5.798944621060788+1.6780705135827647j),(8.488066754890905+2.488276946161501j),(3.372495449800224+1.7314816408568143j),(9.724655944536925+5.437299329981296j),(3.3527015274274334+0.9258512015637095j),(9.921946379062247+3.4209091779287277j),(2.1292737789605716+0.6345819365346181j),(18.20632861798077+11.81525610522231j),(3.0896753941395825+1.7227154538078808j),(7.9518332277289305+6.422364975649985j),(3.2661416615656385+2.3301709375324267j),(2.299086022979581+0.89398994653537j),(11.357584378825342+1.9969560960403536j),(52.80211576401238-19.999999161730738j),(22.746525640193692+32.15550052460774j),(45.00145645576886+27.412424233286494j),(17.601904019440703+8.009127233690943j),(15.810883471640976+44.69999888473078j),(39.56664043765984+14.890811734416177j)
(23.59691277319393+12.17295756387563j),(2.4146521878776586+1.1744987393608886j),(7.322977690935636+1.7413116393950625j),(22.41090693570551+11.302425808252913j),(30.934482488363106+28.129869979567324j),(6.150715466897588+1.9482893749105725j),(10.385973663638593+6.870000074333451j),(6.44710991691106+1.681554624565045j),(8.123005207531532+2.2600606376423142j),(3.7873546329936105+1.6711114711846382j),(9.069073892447017+5.580401718924962j),(3.4730814746208036+0.8822158273903402j),(9.750869418029332+3.698652264567276j),(2.3730227016664913+0.668053847037247j),(18.677496306287864+10.717640370326237j),(3.104605235651504+1.6933485981190441j),(8.204489214106083+7.179905263829417j),(3.322789733697104+2.3982742592036215j),(2.213702790201275+0.9042945372214451j),(9.823259339797278+1.7791584023191704j),(57.02651612616639+8.492169644290186j),(23.053675798725777+32.43385080402053j),(37.47305120336905+26.29727535161848j),(16.776462399577795+7.387166084900272j),(17.046094167478845+33.664907308009944j),(42.90521739355796-7.685133487418749j)
(22.642473823535507+11.473461183873642j),(2.542064032022514+1.259801337835758j),(7.975832807746624+1.4572948077828434j),(24.09693912886937+11.75292087332536j),(28.691488739103878+29.847863154891797j),(5.902200401977021+2.167675440225457j),(10.580788508026943+8.163375660993093j),(5.5898017410544805+1.509094806530062j),(7.557531228711604+2.3828330008566603j),(3.644662940316544+1.9569854431760008j),(8.355269836842716+5.465548134784271j),(3.279076560116852+0.9187353924217065j),(10.250658466202033+3.5877269048754212j),(2.2030636742044583+0.6583901786254712j),(18.346011708628474+11.715064511325469j),(3.38274962952082+1.611173209372037j),(8.283344387849313+7.013971475154501j),(3.3043817374454365+2.2550636754033815j),(2.3740399927260967+0.818996631147648j),(10.28302131224249+1.7198422264391218j),(57.51876468024669+12.993704394802892j),(23.07215323268926+33.65950894259368j),(34.06483343264633+24.559907151679756j),(16.770431801281394+7.387228897109107j),(17.203387942492004+35.81500183332155j),(43.29562335406596-10.71686817723472j)
(22.94824426980293+12.884244450932654j),(2.4288228780097048+1.1469314489543017j),(8.06113354831908+1.6173727732881826j),(21.862830974498795+10.5436446140452j),(31.566047324648533+27.355574237256032j),(5.825803782224775+1.938304827964372j),(11.263701981206495+8.058980956182728j),(5.918740450449162+1.6351983427778594j),(7.703744815596449+2.5162612817751917j),(3.434535998360098+1.6952073437984772j),(8.892433389839807+5.774090399929137j),(2.8856031744465156+0.8611449937817405j),(8.806256593466426+3.3621156294215933j),(2.040403879979571+0.7377856904333723j),(19.205391117729658+11.782400121739792j),(3.3277642247110863+1.6522989147535059j),(9.446130296415106+6.484450216482076j),(3.6476116182636225+2.4083694763297294j),(2.612108448957061+0.8884329932535093j),(10.60769021256638+1.7467259064791223j),(56.71674968576137+7.251447624249034j),(23.022971837605557+32.817745354551526j),(39.110951102841575+26.735622451416432j),(16.7621067408093+6.985376739745099j),(16.897237884995675+34.41761413710751j),(42.65603673314425-7.0382621600401984j)
(20.26647054771976+12.96749745730927j),(2.6064720430901005+1.3190019648658924j),(8.217370246634514+1.6332982353346754j),(24.507728681067+10.650978268899745j),(32.514725202117134+27.83610117067256j),(5.797016862188566+1.841145136907547j),(12.133836964698036+7.7096767636623476j),(6.064365716054505+1.6751879943056789j),(8.149164402243823+2.372423967840322j),(3.557137677704795+1.6538598259480648j),(9.33332857795826+5.25983249389308j),(2.919446777184808+0.9513882686487068j),(10.081431575911697+3.5346708333128016j),(2.3981139630800423+0.6993792669420915j),(16.96830017875637+10.440327312060731j),(3.373632317171689+1.6180165395154362j),(7.986388193160575+6.639784683440721j),(3.48486664052284+2.3605515646222166j),(2.511026754926301+0.8727120207771705j),(11.28051595243111+1.9862190060784564j),(52.84430415901958-19.999993214773546j),(23.237679268299498+35.12597325740669j),(46.63945923073904+25.929162405887773j),(18.459179634380916+5.496977919079664j),(16.370258190272615+44.691200373449114j),(39.586708087298746+11.64874744826927j)
(20.737197373082786+13.138262549359588j),(2.503512399627172+1.1174222711780393j),(8.218595081236172+1.6560547845893874j),(24.824028417807998+10.372860663042154j),(31.221922936632325+27.35016836157666j),(5.687475149412534+2.0713566144093094j),(10.159049921225078+7.485364456014102j),(5.9697863601053935+1.7391102777102163j),(8.783072028839744+2.5944002053566795j),(3.8388597981974972+1.926612858841077j),(9.264309852664718+5.692369461273936j),(3.2311888417106625+0.967490656494336j),(9.075966175062216+3.2649695746723184j),(2.0241199558964653+0.6814452605137238j),(16.68897564251043+11.236210829291553j),(3.2102547690934715+1.528374446613047j),(9.39007102157017+6.485151246978758j),(3.6967568926760874+2.2711450173288j),(2.3128461031516827+0.8865281540710257j),(10.86963802803853+1.9604352295002725j),(57.35981227298738+10.874009237965911j),(23.090315912799394+32.567897312696346j),(36.59983905016332+26.595744935921417j),(16.95633154291852+7.024573671276001j),(17.260452418993953+34.73909143686575j),(43.17971533674261-11.184240921769476j)
(19.76802421078495+13.297964372148213j),(2.531854916212345+1.2793440386247203j),(7.493930385088274+1.6509579734881221j),(22.38320889325459+10.40611397331611j),(28.55115782506265+29.16013197218279j),(5.955295554597338+1.9033583829399896j),(11.610650068844079+7.806388777317378j),(6.101793967509946+1.5934875708285103j),(8.302564542767945+2.6870312685491493j),(3.7559042232873012+1.7311601068057934j),(8.272188516101115+6.0050705374024815j),(2.9896085991773234+0.9665125926564931j),(9.147887786509262+3.6252266064323035j),(2.1152649575374833+0.6800078756259197j),(18.364057270895955+10.303942328715156j),(3.1224853211727464+1.746142303897308j),(8.403810432207825+7.256058662464288j),(3.522701105418574+2.2341814983451287j),(2.5158729626102936+0.9455396838296529j),(9.65719758523747+1.817799216432067j),(56.7819497798867+16.825817200686075j),(22.84649020122593+31.60794681576568j),(31.761074080284565+21.283588650951j),(16.284616805503948+7.771106222661324j),(16.747233847343903+34.40187694513748j),(42.69280867848049-9.457780309679679j)
(23.51454754536348+13.087819917663055j),(2.3725335211800576+1.2939683697547881j),(8.258656164199422+1.7010849835215287j),(20.934487494921417+10.253464897022516j),(31.887053907632364+28.295953461678568j),(5.431816601039709+2.0884196685653564j),(12.09351536871199+7.385298430338941j),(6.039505712927985+1.4416095627285845j),(7.807641003420296+2.6604263664991805j),(3.3993755996755475+1.9411761218240682j),(9.485179989583552+5.668672222737616j),(3.125128776936033+0.8396790247247186j),(8.611936409386974+3.3151702009179966j),(2.0751764110779174+0.6833715486114141j),(18.098689321433664+11.780605096064448j),(3.505678429885813+1.5184232974897243j),(9.520271008835714+6.065192670798816j),(3.8395017229969297+2.428600940933344j),(2.17521718331172+0.824158611018068j),(10.90291020385313+1.8350554878296417j),(52.364991350013895-19.226253140200495j),(23.142673218385625+32.34231452684127j),(45.061450057027464+24.889827965832065j),(19.488615422246905+9.644484028498315j),(16.65416485332307+44.70000036090133j),(39.158490437085604+10.939475316571741j)
(22.077608606013673+11.635675433587762j),(2.577080882791709+1.144865407182294j),(7.872771767168256+1.6916572300821167j),(23.14858426182788+11.605612062772536j),(28.320533616566905+29.765858080393706j),(6.01066529805771+1.9148163740317694j),(11.439728854807214+7.239805587062162j),(5.900315384802653+1.6065016599793478j),(8.107959422373538+2.427590261381071j),(3.7276342025160405+1.9170104312714642j),(8.178670035512182+5.2679691384858245j),(3.1842716132814273+0.826166380912073j),(8.905259589737517+3.107681604423809j),(2.018746992747192+0.707530057116023j),(18.3227815526793+12.041901354912584j),(3.2473831621778175+1.579381850090076j),(8.492351134639375+7.068009095184809j),(3.4132424018668672+2.3963974346859858j),(2.3149852732257172+0.8858656168380576j),(11.391500163687084+1.7554386026611697j),(57.45467271653374+14.206989084300105j),(23.030982387814774+33.20476176384096j),(33.63748743322177+23.353140773342513j),(16.705208493798587+7.335372250609844j),(17.18097119714332+34.22145078268254j),(43.24863707803335-10.148696357385031j)
(20.325278932075367+13.630924630566447j),(2.621042936420413+1.121523060810617j),(7.032650394484439+1.673495219480385j),(21.632050077737986+11.42875469149897j),(27.365152506411455+27.28210897129928j),(5.711922215492043+1.8832932005195413j),(10.75734337817572+7.646684754306541j),(5.602641684289125+1.6082132757865488j),(7.86011722641624+2.479629696464989j),(3.5673039964240756+1.6330778427514268j),(9.000624713163697+5.628372526413445j),(3.22130683518688+0.8742956793901239j),(8.716359097586306+3.3692667382618224j),(2.095293956490573+0.6999250464043137j),(16.619773082596634+11.687557915829998j),(3.5169795325159043+1.729516727405924j),(9.533463916666692+6.594095265732498j),(3.453063456140939+2.088304724693805j),(2.4653475067275794+0.9011348589148154j),(11.52193309843392+2.053111208846911j),(56.55628219854613+19.360679126874437j),(22.727922308698723+31.370733711283677j),(30.753958944624046+18.405934322465722j),(16.105104206466816+7.335740746591795j),(16.474558189906578+32.653749485071j),(42.4958245151149-8.496482365141182j)
(21.128286418814398+12.76136565397187j),(2.3884009634083014+1.1837773222867343j),(7.2038429440879685+1.5428657616920338j),(24.500207431950123+10.624465512182898j),(29.693913688014355+28.43297552093123j),(6.297137862307433+1.8441920451424827j),(11.324989605944317+7.621138583935972j),(6.026192682487206+1.498279384073176j),(8.185012167954081+2.3007187451906668j),(3.2589684378920345+1.7610817394984912j),(9.04743558055798+5.606875461106691j),(2.882398052845095+0.9720153340393214j),(8.799766810452816+3.3759894709665366j),(2.0042928710364567+0.7665432723154186j),(18.509501840583866+10.817586965968848j),(3.322872085224485+1.6106262150845638j),(7.917313011681493+6.5178295591929984j),(3.486777320661351+2.1522376994347647j),(2.277012981048222+0.9649354725546567j),(10.560356781652791+1.956069490537986j),(57.418779100286734+14.47101147084103j),(23.0483802114562+31.599114251225167j),(33.85540328026217+23.24631633599394j),(16.70328888018818+7.099517463092959j),(17.181735912623434+33.85547520006723j),(43.21985734439159-10.397557909698742j)
(22.027055008182238+13.940593317936003j),(2.172111871096385+1.1204354792960292j),(7.57294602198903+1.6093259442566632j),(23.322191500778047+11.611263162283866j),(31.043711309052377+28.69100251129462j),(6.165029557052754+1.897757695371137j),(10.141572159918397+7.635558025753327j),(6.0754336457523666+1.478433360678645j),(7.9496795872807375+2.5862074886901047j),(3.3183153913745356+1.7345469559079114j),(9.228188701527356+5.249093501196691j),(3.32333289853756+0.8207206287828744j),(10.293822456111275+3.155941460788304j),(2.01541214448755+0.7061488832265695j),(19.006683298397128+11.404758105919518j),(3.110569364886386+1.7574364525448722j),(8.371776932824503+6.070589697060483j),(3.604918031084185+2.4104722795601283j),(2.2777982125662732+0.9249994666052908j),(10.766317815159494+1.7673410943517895j),(55.4137211253727+2.342527737407308j),(22.842756066987764+32.75793572803266j),(42.05199373159073+27.141062543306003j),(16.44647535206905+6.822760985500207j),(16.227564177496717+34.0124469979237j),(41.61098351649356+0.1838662811903399j)
(21.426114289461307+12.50352226947904j),(2.2711260383284575+1.1303555821211675j),(8.125586254207512+1.5574216052873335j),(21.32502968491982+9.850877643608381j),(28.95779770132665+29.13786564379552j),(5.992157584006914+2.1035973849613145j),(10.834775570883629+7.808210321027913j),(6.316203108081567+1.4811044182921747j),(8.93071470006791+2.701040941806079j),(3.358392620581724+1.702899288022985j),(9.37065218255502+5.390158537406598j),(3.1082140643409533+0.8936626208271122j),(9.710053569646613+3.3695252946822105j),(2.3834861222288874+0.723319452305609j),(16.901569194812836+11.121560973490137j),(3.1639530060232595+1.5838631268047372j),(8.471905800423086+6.105525300716695j),(3.8494257438101105+2.5233625438240517j),(2.6097447059954377+0.8419062256097123j),(9.638069842419275+1.828673861379219j),(57.034273609080145+13.707136835950314j),(22.91418118726565+31.866013019732623j),(33.02604264261003+23.25637914968415j),(16.5214498797645+7.090216110868478j),(16.92703700638645+34.32279647459081j),(42.89786828220743-10.364791204381618j)
(22.224830584828197+11.832802807799865j),(2.3432965690253202+1.20581212394282j),(8.05488020998034+1.6728679026626834j),(23.224875423942745+10.866245023699443j),(30.033796531546137+31.45968077888982j),(6.2599952474443725+1.805638893285927j),(10.90643082377519+7.384020976781273j),(6.413327207709429+1.7381008309655368j),(8.8006742230169+2.259201289054247j),(3.6266405490136693+1.6767748177510011j),(9.873871892294975+5.829314336450087j),(2.972282476560971+0.8124905834653511j),(10.371717581569229+3.472656344615261j),(2.2051258698240646+0.6442248248710442j),(18.65641465414437+12.319018686293036j),(3.2908924275616096+1.5157718170995187j),(9.002809944627407+6.494939943215702j),(3.66011979475234+2.384411226482035j),(2.5370339107890616+0.8421478945877684j),(10.378165556156008+2.087556452919838j),(38.30618546780869-20.00000019349211j),(23.95076033491744+23.12196417864045j),(49.1730820077084+27.328238728227596j),(25.595438664964604+13.924507113601182j),(31.856266271354663+44.700000452821364j),(28.693163287159848+17.759636392153283j)
(21.411502506709283+13.525434693834207j),(2.5989079016314207+1.3155721353411158j),(7.772092845120406+1.6598076861350117j),(22.896030036324486+11.178911291216924j),(32.71763401423192+28.987953557272174j),(5.468152933633621+1.9417517076598418j),(10.258867314679986+7.961932513190958j),(6.078172022854583+1.7366336538647638j),(8.990667311594603+2.259786003934482j),(3.7233769851213507+1.979242936764362j),(9.435874811145753+5.293648711682101j),(2.959065954386596+0.8250834963783964j),(9.784771813976704+3.228047452279355j),(2.029670390651527+0.7088452724420423j),(18.062223961368062+10.355454746831938j),(3.2290027493986218+1.69728576690259j),(7.847828820199903+6.171632662299152j),(3.8159774352636653+2.4579463609630685j),(2.4839050614066127+0.852208690068138j),(9.860161125350379+1.8603170593770602j),(35.92965300603942-20.00000018809113j),(24.452563943393365+24.987970611236587j),(50.99853131218192+25.49275094873409j),(24.914321052956765+12.02414730986902j),(31.345758785820337+44.70000045252521j),(26.3807265379131+17.15385184628133j)
(23.010911779026785+12.364664561731095j),(2.361880979679511+1.1965614802495992j),(7.531142187254098+1.5279150558714194j),(22.642664848153473+11.40335864062148j),(28.171893169714767+30.480349995702312j),(6.223950650695295+2.0475760969185397j),(11.985612132383219+7.493368843084736j),(6.053431666020935+1.6289595887937336j),(7.428823283064952+2.6286485560003636j),(3.243980616059305+1.862151289415922j),(9.296723548753322+5.765345630967118j),(3.082063216763574+0.9140964404836945j),(10.388220093577054+3.6368134378117984j),(2.3526303616077504+0.6709778534236853j),(18.8931660724516+10.682761754736886j),(3.2494477811206472+1.4669292516068702j),(8.28973318155893+6.266708323555364j),(3.483598922988531+2.1073910113773042j),(2.5728641661269718+0.8488825909794704j),(11.391730149446463+1.899522199181494j),(57.86945248089184+12.791543110995747j),(23.190291724967626+32.871239943317164j),(35.212174885459284+26.068315272612477j),(17.023269612105327+7.013058070656856j),(17.488304544104164+35.90983710308897j),(43.5943817199763-11.351294599021541j)
(21.5806516013458+11.504308899521629j),(2.173351672186622+1.2633631091215578j),(7.58041050633879+1.4473568238161958j),(21.08760305765193+10.037947812295156j),(29.171300223049897+29.630791246506536j),(6.3708133429959135+1.9916638294530804j),(10.435776944728808+6.916945880385228j),(6.442035179561331+1.6148738168008592j),(8.955663893031117+2.3122156238499256j),(3.583765686241292+1.861826024771539j),(9.72714218963832+5.742598080664926j),(3.4397190851837625+0.9146503246347529j),(8.693400938517241+3.68397131655898j),(2.2767368054807267+0.7447046839882464j),(16.802438597083746+11.120942117152797j),(2.9729637241203766+1.5547409558686307j),(9.448519319913709+6.879164486656775j),(3.3370500825000136+2.5285049742474897j),(2.3297823277033842+0.9304461825141728j),(10.244865862491524+1.820412858026681j),(56.28892809076981+8.029719399549688j),(22.783784328478788+32.878047891177005j),(35.14597153822556+26.992070403944055j),(16.28573253334158+7.15820785852273j),(16.492025392893122+33.84123579629216j),(42.28424651081404-8.46214602707451j)
(20.79274708483421+11.904699643996228j),(2.391926969173671+1.2398145398733553j),(7.367861972834336+1.7562033789432103j),(23.58087813272439+10.547169510747382j),(31.460993035451835+30.318328449690732j),(5.8289690000949665+1.9112207931952054j),(11.91811966915638+6.93934408174141j),(6.2362001038374135+1.6248208060081215j),(8.749776285107519+2.2945954646870335j),(3.2447638600453854+1.9424235124740614j),(8.901288248609749+6.370055648372925j),(3.0823696228107877+0.8643414687292171j),(8.715201015448047+3.367375962008293j),(2.071929731968228+0.7406064589106152j),(16.97981596191363+10.521460579349906j),(3.282476292925324+1.4943798935519357j),(8.756310407767153+6.506959238070269j),(3.6379198738292535+2.1065897039515638j),(2.5046813661236493+0.9039985280968503j),(10.251958854421751+1.907687724647713j),(35.846968725849166-20.000000194637416j),(25.334362835299945+26.1951387499027j),(51.145942699708975+25.674267156796432j),(24.698636302602015+10.852768271564928j),(28.65721097844487+44.700000450640346j),(26.628000970851158+15.876926792330753j)
(20.970202046636153+12.15870664887282j),(2.4544578281279446+1.0890098152567023j),(7.025411977977861+1.5134231542776448j),(24.824010212662188+9.967930940309467j),(28.440836982585434+32.932767357279005j),(5.897794787320806+1.9358169451609133j),(10.888909217611952+7.882682747393124j),(6.4799919151701095+1.6160703080527192j),(7.929744253602341+2.4359458781391843j),(3.6034288725880455+1.9116562989780521j),(8.808366602103737+5.844471874750937j),(3.0927357063019816+0.9410384969208752j),(9.129654052424094+3.389530653051788j),(2.1388685346000664+0.7209584711465039j),(17.10972027425814+11.031414712047953j),(3.387726755873422+1.6164143291456885j),(8.873977388866+6.874121154280093j),(3.3896139900813997+2.1366923346504105j),(2.2979975840981126+0.8789412813892371j),(11.405744370632933+2.0005252271389504j),(39.605123249810894-20.00000019621066j),(24.85045718487035+27.389849584381324j),(50.10444491680842+27.00704903765619j),(24.259201350955728+10.550907922906768j),(22.146684582273895+44.70000044265063j),(29.860080997815263+17.13217338428431j)
(22.659674440983633+11.470584107753398j),(2.63923331045173+1.1710683264399775j),(8.131581865032993+1.7206380764502898j),(24.99322772441038+10.026619204443188j),(27.991976123791538+32.38881405247884j),(5.613353312476278+2.0193601900545604j),(10.976864018420974+7.9980194371185265j),(6.2746611515744+1.5747384634345012j),(8.89934648591633+2.7024816525191406j),(3.3174457456905304+1.9117594230932249j),(8.267353911014466+6.291467057718536j),(3.1749498488236156+0.8722858777716113j),(9.033085844966267+3.4565888790880885j),(2.0416118506780983+0.6868574755247144j),(17.496768593860295+10.093492813029256j),(3.0922420429375013+1.6461080013143246j),(8.599621232452648+6.7993296929810745j),(3.70867398373265+2.1602865096487744j),(2.3893153838327468+0.8789812694740279j),(11.374449937497554+1.8363692620094678j),(52.96651018643527-19.99999989896562j),(22.90145087916725+35.426935631796965j),(44.546816333829334+27.3683041760844j),(17.60452524004549+7.731480100362806j),(15.768717472552696+39.54467870240627j),(39.7420957352093+15.50559337067554j)
(20.5589657661286+12.98471407828468j),(2.4257073688571746+1.182299432448147j),(7.805875098596242+1.6118923869661108j),(22.26704162768515+11.312468506037515j),(27.014794055331397+30.980627343860505j),(5.750645370681451+1.8593642622596118j),(11.628230057469397+8.226103170792598j),(5.819173618090941+1.5974468857578914j),(8.119104193107182+2.6511005321338983j),(3.184852886496062+1.6429659090934616j),(9.464891221745722+6.242868174265174j),(3.060979946609485+0.8917404532842308j),(9.378565865577832+3.65618870792449j),(2.383895096101017+0.752260469086638j),(16.131525236115674+11.437556571961029j),(2.956820660102112+1.7155314659762295j),(8.036880707487693+6.853916957294259j),(3.4437747991420027+2.2686371078807728j),(2.324153475521286+0.8919463461916148j),(10.218765309848514+1.9766064012645141j),(56.212100815578715+15.317887917850172j),(22.634244853047385+33.50480177126534j),(31.284535663276625+23.99991579396994j),(15.863332238440396+7.526698214463028j),(16.306850244025853+36.00664406073842j),(42.19983024633431-10.02830737323009j)
(19.663549129294047+13.429044073658005j),(2.3749109974609492+1.2827650641668695j),(7.18584504912562+1.447063148385089j),(20.895091586091507+11.0484981872847j),(28.579343266388502+30.95857686603186j),(6.1759389861489655+1.9860587025870182j),(11.5654969163189+7.059070769364242j),(5.6971826528253855+1.547544451486606j),(7.631321278593884+2.4531013455528807j),(3.7190292047889284+1.8439298422286032j),(8.984041416084242+6.231254793185518j),(3.2638302131330224+0.9495758365204434j),(8.676887406590316+3.5927638325733713j),(2.3871461592479597+0.6761740082611862j),(16.44988344385453+11.593743677616413j),(3.420958297715521+1.6643793531690887j),(8.529700440803577+7.306257658298866j),(3.256191290491312+2.207939707409234j),(2.191341732356684+0.9139723605008588j),(10.075945948406238+2.055416582178704j),(53.41664677214928+1.2766645716125897j),(22.12942864834658+32.83349710856293j),(38.13964430219918+29.1688807280326j),(14.965908609123094+7.005940762009521j),(14.738212929415145+31.769671423490525j),(39.9474833892875+4.130537182127054j)
(20.43612440922936+13.041367637955442j),(2.602802926563277+1.2079225511311737j),(7.444088012082082+1.4971554447553956j),(22.21048251341981+10.046638660552452j),(28.306294672203183+27.814448986900658j),(5.409556573444345+1.9962951551584291j),(12.238927649720921+6.800035720412734j),(5.613809924395282+1.6393592990564922j),(7.922845681145709+2.2552838654552114j),(3.5855217434245326+1.9500926638313152j),(9.20709606787575+5.946126259487268j),(3.44404907580941+0.8131040815277856j),(10.333679095928131+3.26345709920957j),(2.1274728668875804+0.7419350219928311j),(17.47862691687784+10.949836887139531j),(3.3247788556669935+1.5008574974801425j),(8.191474723675316+7.3379555116100965j),(3.236905019203319+2.144766518777655j),(2.2037480633119664+0.9809412094196781j),(10.155623007866554+2.0011275788101086j),(57.188055261062956+18.543033305700195j),(22.930052290236787+31.286831960191975j),(31.382193742019904+18.31891794430181j),(16.482088546105103+7.400800673318688j),(17.01504026512757+31.92611308454872j),(43.035859824276976-8.652054806537071j)
(21.528682043606626+11.502222448787947j),(2.2956953471236474+1.0969627307949958j),(7.159895751137292+1.5851700757781604j),(23.91602555477453+10.51427508169734j),(29.79995537548592+30.675293394774876j),(5.7085472225971134+1.9858307141847742j),(12.240683250421435+8.236628639912688j),(6.628378044069637+1.557747201425093j),(7.90011192525832+2.4808798886770185j),(3.4079736162906547+1.776842388677559j),(8.230286415140789+6.139336678472597j),(3.165937952943135+0.8476955513373611j),(9.329290104052497+3.0938468854299304j),(2.3961893121756135+0.750145399211849j),(18.382659395331423+10.262256859621392j),(3.111030925035784+1.6454142066394728j),(9.413067648603851+7.035513378497741j),(3.3350414646179725+2.3629063210617116j),(2.4676998161629387+0.8842329306869464j),(10.556583968256861+1.7232265298521854j),(52.32840012936427-19.99999996671813j),(23.066357070107575+35.019417512807514j),(44.86265476911353+25.486202943643857j),(18.383554370896693+7.460684946596046j),(15.987031892902326+44.69999823412495j),(39.20982444341693+12.04553227666282j)
