load_0,load_1,load_2,load_3,load_4,load_5,load_6,load_7,load_8,load_9,load_10,load_11,load_12,load_13,load_14,load_15,load_16,load_17,load_18,load_19,gen_0,gen_1,gen_2,gen_3,gen_4,ext_grid_0
(23.131719757939756+11.545760927945787j),(2.162807789127558+1.1377169971374668j),(7.621138611750542+1.629058252792724j),(21.754335294205926+11.624054280038601j),(31.955453881961347+29.765366864494784j),(6.318996575760932+1.8774380599062037j),(12.21136509394711+7.734696048292073j),(6.644028586912426+1.6148695734734346j),(7.424062631745521+2.3236683299853214j),(3.5725791583140687+1.629762061239293j),(8.90692661363782+5.657319148785455j),(3.0300994142681774+0.8187795392943669j),(8.623268970126299+3.340771985817266j),(2.136038849470144+0.7637520816441935j),(18.36911128630626+10.801341338913938j),(3.3608966895134538+1.6427100201149436j),(8.214885337660666+6.697824594585162j),(3.2553778194793628+2.171975648827393j),(2.6300789097308916+0.9041521064862051j),(10.851738477126322+1.7174255968116576j),(38.41233664913737-20.00000018849525j),(24.344547609242102+24.922153398502818j),(51.5313959213792+25.865441885818182j),(24.703810549947104+12.104506797630927j),(27.39265682127031+44.70000045071667j),(28.41955428186672+15.90649418738347j)
(21.672762685610316+12.335219983192584j),(2.582276101222771+1.2487224339038632j),(7.443768639394155+1.502863024263318j),(23.51358768763135+9.980132179823018j),(27.336146990021135+28.043875975027685j),(5.72462904265285+2.1143588157321753j),(12.254125584416501+7.058980308854277j),(6.378968841098331+1.7443654779483735j),(9.000682166623+2.69353093388648j),(3.2439624183810882+1.9195285143336962j),(9.099895356721618+6.238751092153639j),(2.966077890405168+0.8243443545731804j),(9.289521702593483+3.3398796776958184j),(2.1817563980658394+0.7150642640899136j),(18.535014083432117+11.098220644688551j),(2.998745058793878+1.7422898787499037j),(8.808742087562642+7.269089428662444j),(3.786042023650813+2.08392600610634j),(2.292649793818189+0.9549204812875631j),(11.249742887419774+1.93661214626552j),(58.07654104382442+17.8239705794746j),(23.199923682064796+31.73766935129457j),(33.23076069428801+18.710659675723978j),(17.072195582889133+7.807470249390148j),(17.64704603466007+32.91784124111547j),(43.782712812294115-8.925909254592149j)
(20.051879073729065+11.521029541386275j),(2.521469526985218+1.1533642288558559j),(6.985296479022671+1.6946400003383517j),(22.51742692759328+10.258384885316234j),(31.228824307676916+29.588367670780638j),(6.180343447996236+1.8585339596295771j),(11.820009647603158+8.16371310369779j),(5.965834818754624+1.502223487726186j),(8.267022675873793+2.5692229203399055j),(3.4703310072200617+1.9368873854190123j),(8.898365543010403+6.366290284961492j),(3.2492295370894633+0.9450549515625126j),(10.253406236645468+3.3192720472342727j),(2.4043737842436546+0.656081382474826j),(17.142546250356844+10.503503158475342j),(3.503841725491154+1.627206385893834j),(8.813901817447945+6.325140754394737j),(3.5840507124430925+2.268325412187998j),(2.3029630331229627+0.8677021385870226j),(9.593887008237573+2.057270632027144j),(47.39127510871489-20.00000014546019j),(23.59995350300544+31.56557859181074j),(46.0748263168306+24.66402532698547j),(22.825544299990703+10.244619503623504j),(16.380755666995245+44.70000040443745j),(35.2613098118286+12.088027327167483j)
(23.46626702456828+13.027000618491273j),(2.5363417941633037+1.1814694637822731j),(7.961380661262744+1.4918255015901856j),(22.83674408623175+10.382052157771135j),(29.94573983657432+27.065872249192232j),(5.9687562889465315+2.1340981663989917j),(11.97397614045712+8.106378304020716j),(6.015173792607508+1.62930719641665j),(8.763273156513227+2.4990232422703333j),(3.269475294496657+1.8054521642963943j),(9.348062828442414+5.4971674202112295j),(3.3830347055548438+0.8775757298000041j),(8.64996267580049+3.437806805286153j),(2.0360635622483674+0.6359821316715377j),(15.949309996944143+11.467753950326992j),(3.1730441423553684+1.5043180509561722j),(9.15631493778847+6.335377031748252j),(3.160850920081027+2.2544788043603234j),(2.510404978863691+0.927948924460002j),(11.007357433651576+1.751423469925106j),(58.2403035891345+18.38240896563858j),(23.193439646294756+30.983362347136612j),(33.461054189748474+18.09406097208914j),(17.129293294730527+7.115772300035922j),(17.739839641138726+32.990846223288955j),(43.91135155201616-8.68466498453285j)
(21.23343857978195+11.496173441047528j),(2.6131610839347923+1.2238824657425516j),(8.095680569419857+1.58113969296951j),(23.032254344509997+11.968393004687123j),(29.99759996274638+31.34362435742188j),(6.208888501212641+1.8468465001469414j),(11.880362494189134+7.229081462241074j),(6.719536974774915+1.469927655224052j),(8.009772571788863+2.582066996441521j),(3.797115132080488+1.8906211978841005j),(8.711499907785504+6.217818064464077j),(3.4477162904165484+0.9765985940836084j),(9.315385079277739+3.189651803412441j),(2.222585177347287+0.6979107331509022j),(17.721167224743322+12.156596260315311j),(3.166093384272405+1.7307853271860478j),(8.570024732737673+6.58995879725035j),(3.509267972273654+2.2195546198356144j),(2.526168964811425+0.9468768294834461j),(10.376367183105268+1.994875910613693j),(42.30399606727752-20.00000018566743j),(24.097863715255443+25.7326282250537j),(48.332142454412555+27.038134380960365j),(23.905472389254793+13.01891316936516j),(23.678205986125135+44.70000044818619j),(31.57737916485842+17.02166674238262j)
(23.813473200359265+12.902107371296752j),(2.3604792610418945+1.2708109131426342j),(7.150277699745588+1.5557671576118888j),(20.6798447671635+10.067352609232369j),(28.172804586126805+28.523548246410964j),(5.272016632541206+2.1644404738982335j),(11.189705439557565+6.883251909728675j),(5.8080061966075895+1.5534841095790362j),(7.868393134481482+2.331559707954472j),(3.7133941003655826+1.756798359213751j),(8.206740079535518+6.331795397016784j),(3.173069132179972+0.912910151112216j),(8.969806419783065+3.4550689742736553j),(2.0219752461306806+0.7676216340334358j),(16.384714800725902+10.943200596838924j),(3.017505519191762+1.5471245880786573j),(9.492769997722053+7.170210035439161j),(3.82121366347722+2.3322582917286057j),(2.4246713564439233+0.9784379549237787j),(9.711122621735253+1.9789394325035217j),(56.797645352195936+18.41710871449605j),(22.755836758100127+31.536725285724795j),(30.650303756591057+18.420346909135684j),(16.14108591573363+7.448644982691848j),(16.61832280000602+31.910268157569288j),(42.679317791724465-8.062450950989975j)
(20.95355356931036+13.141262549994371j),(2.2236326027749103+1.2333604615520688j),(7.52627513933178+1.6136314074758467j),(24.208633296202475+10.559462866376702j),(28.333504632792074+28.295506529759j),(5.904933731828725+1.8932772816170673j),(11.63580558120162+7.9819068564758835j),(5.942715887969315+1.6753912876790602j),(8.026730850991477+2.3415091981520084j),(3.585917647095461+1.8206674101218612j),(8.775839309848447+5.9471167887651415j),(3.034659925113145+0.8579421279494857j),(10.242702124129012+3.257891673635326j),(2.3179748962631472+0.6894911708342046j),(18.464629036268153+11.175824229131717j),(3.489670128401228+1.6282994127930406j),(9.420181222406022+6.098372821691731j),(3.1845491412337337+2.2927512760833464j),(2.631727772971225+0.8891281602657822j),(9.987190578388722+1.7383140362862401j),(58.00559915330336+18.988981354588745j),(23.206505558640085+31.24467749965875j),(32.9231107885017+18.281256228867846j),(17.090403376812066+7.108252388321774j),(17.586609091497614+33.797893644387315j),(43.723439414591475-8.886459076724096j)
(19.789358013346007+11.72969225163822j),(2.434500529244672+1.1343924539131014j),(7.601249738144661+1.5787980998027442j),(20.95075192734616+10.74092873403561j),(27.675728364445874+32.47942754696206j),(5.930328158739224+2.177042282629241j),(11.304872302859264+6.892798935868949j),(6.278423662386873+1.6204480975271112j),(7.818893939681064+2.5001148338808594j),(3.450914423652085+1.8355409193772922j),(9.320964970177274+6.163203630433321j),(3.3011668754488426+0.8521584727121488j),(8.908403358370437+3.7319371812964657j),(2.3392544665220485+0.696628887337538j),(16.798720689863448+11.146569077858123j),(3.2092717555726518+1.6441613527537802j),(8.258297847265604+6.470585551690065j),(3.20505827005622+2.4880625280269473j),(2.422026210012057+0.8857702897526882j),(10.140786200831478+1.9903579974646926j),(51.43133465960602-19.9999992054229j),(22.196522027195737+35.81129366936764j),(41.859573958997984+28.449309192949986j),(15.72326217256647+7.48043375594542j),(14.270294532800362+35.89213944159507j),(38.420750110520636+18.436526350303488j)
(23.076706162216574+11.762467796057624j),(2.4676713350971813+1.2332831492683967j),(8.050198020773854+1.5895822614319686j),(20.894663610170195+11.610602256487306j),(28.099026367790508+27.679274097049298j),(5.776431658968769+1.9352813812965595j),(10.705988715272145+7.44019654379821j),(6.724593353249669+1.4753571881433643j),(8.262031155587456+2.4752655714889906j),(3.4287337249672656+1.9409212261861355j),(8.51575605586768+6.118369955331159j),(3.234235495523664+0.836344195880152j),(8.835438265691925+3.413261763718065j),(2.326803751726277+0.7313046363639217j),(17.894190025917236+10.80573633214395j),(3.1294666618038463+1.4813141624578237j),(8.410274551100823+7.303477808073472j),(3.438852342046219+2.482058458937672j),(2.2976362356424853+0.9695441369763919j),(11.287084051368891+1.8289828036634581j),(57.44271484307318+17.536911983254747j),(22.980024346719432+31.523390488085163j),(32.03442299677053+18.905453979942j),(16.581763400894648+7.496249459516727j),(17.11380713040977+33.025966055892674j),(43.235811892885906-8.575154545238314j)
(20.03543158209477+13.581852773938438j),(2.5715818500411807+1.16150306971756j),(7.200619704683702+1.5504658530594135j),(23.62369204857899+11.904819515616229j),(31.052131746641628+28.350575157106807j),(6.281573837179639+1.8942283140852711j),(11.216731097475567+7.5163814239525975j),(5.878317922427973+1.669621464771012j),(8.462849341517407+2.2511095394683447j),(3.193899066638733+1.833065068161879j),(8.24394362102062+6.097348023468889j),(2.8808327709368253+0.8149815546956494j),(9.239522218416248+3.310948755346789j),(1.990737457556555+0.7431682139319585j),(17.62352341458159+11.191360881709672j),(3.3882394071082587+1.611555984742253j),(9.266322832294504+6.8965684775406775j),(3.736807734651491+2.401634859435853j),(2.270596821071887+0.8838460120118323j),(9.61949167401815+1.8785913087327668j),(55.06960737295281+5.32491170141234j),(22.62324728570076+32.636639150983626j),(39.54032252279514+27.308006086348982j),(16.02260201037703+6.856558375394747j),(15.911798288913284+33.47529948547709j),(41.308951751980224-1.817704588651896j)
(23.38085699178605+11.43642557311599j),(2.429859149882369+1.1461175750091839j),(6.873326974983504+1.4834169828899784j),(20.6563758304422+9.988719426637548j),(27.377939894300788+27.888884900823548j),(6.3155771577391215+1.9833846348507813j),(12.287200530380924+7.79865931334427j),(6.563334235501521+1.5638976709724677j),(7.484450984112465+2.3092419562274467j),(3.5376786319742792+1.6412946038781855j),(8.264368079086207+6.183197222568258j),(2.8815102470317946+0.9201765820152289j),(8.913117701789337+3.7254830665002396j),(2.082863578412243+0.7697169537448773j),(16.8600025225041+11.828229411790746j),(2.909527055788074+1.4540763900628548j),(7.938914268854911+6.628569136145736j),(3.2264955228899415+2.2515857344156505j),(2.296280068065767+0.9575900878029121j),(10.302095493471331+1.7295761426044187j),(56.70440496406107+16.859880073557658j),(22.72135086049141+31.74539874384562j),(30.36997304397751+17.76176984777234j),(15.980088845674482+7.148693611550636j),(16.58418875904448+32.5135357373315j),(42.60435723240629-8.06505355108694j)
(19.968490377543795+11.713256458900156j),(2.460288034285146+1.1318578471111145j),(8.236469622258971+1.7509150745126025j),(24.36321768503405+11.354720694509163j),(27.504873577808432+28.297489367927554j),(6.29977286927167+1.9420511419047168j),(10.660660754939272+7.53205881447321j),(6.270650732477475+1.4734958599191412j),(8.199487749247215+2.7331441283360585j),(3.218847484855656+1.7963008240497131j),(9.193454742231516+6.318738739811267j),(3.2981538449423358+0.8522552009953724j),(9.374220983692014+3.57525310967955j),(2.2264460458226853+0.6757491269750083j),(17.34528699418724+11.245124526211299j),(3.4411979346252624+1.6131034268443973j),(9.238286951813217+6.6407506968122005j),(3.1575654106121647+2.1657487087073943j),(2.264173127299405+0.8519607426594853j),(10.123370905975548+1.9247301520071352j),(57.42783823846284+18.01773234408939j),(23.020842189798348+31.958984148753306j),(31.90006406749496+18.479924152251492j),(16.702807310325287+7.435426530216877j),(17.16473660418224+33.66754804548949j),(43.238579611716084-8.73384299032266j)
(22.167367868068624+12.175136250182934j),(2.359249742702934+1.2350182126626323j),(7.21678992211137+1.4738784942100822j),(25.016128097851517+10.24476837154192j),(30.755785964128968+28.47145986484654j),(5.767813734250067+2.0456834499694616j),(11.915056205981317+7.319710264289363j),(6.686655558649255+1.4921687224663467j),(8.483808160336674+2.5672064856579384j),(3.194917540970521+1.8216495785704898j),(9.510671742251294+5.85089715726742j),(3.449595681347562+0.8227504578517068j),(9.26448231730678+3.3576075250652426j),(2.014194497474074+0.765456860229685j),(16.521816062962838+11.248540444602927j),(3.1682235755538226+1.621812426307264j),(9.429203404976727+6.059102932295164j),(3.271290881646306+2.1908640732703653j),(2.3733778162340915+0.9496324760648184j),(10.421573925826673+1.8528324129083715j),(56.987301669674046+7.084294113646743j),(23.04070471089093+32.34168497906894j),(38.75267506959448+26.7148083055836j),(16.91675172745442+6.792885900071697j),(17.149128813914015+33.73996051401544j),(42.88814460173508-6.798974644874119j)
(21.167943914659215+12.93460861706873j),(2.38553430578407+1.1940236315202861j),(7.612057455379779+1.7250073951154477j),(24.297459791213683+9.83785074496788j),(28.08669322798187+28.796197538646705j),(6.321030371078755+1.8345402179118682j),(12.18323847761408+7.703826541465154j),(6.391592094056689+1.7540736093194722j),(8.977058808803042+2.7174763439292087j),(3.4926406204849654+1.9468338361556659j),(9.65195018873073+5.330361965542556j),(3.122440281746184+0.8857738878471704j),(10.403601924340489+3.1880904234128384j),(2.1480342277413444+0.6999348395651964j),(16.037409087970282+11.368559881647363j),(3.507817535731281+1.7212053890211987j),(9.250139976258803+7.3229195209111895j),(3.6557512329883415+2.4036676655580487j),(2.4075736032325845+0.8722175261208521j),(11.151067006657518+1.7829548119804453j),(58.41206280690947+18.278386025052388j),(23.284686198616644+31.79098395705713j),(33.88214546937979+18.997120240049117j),(17.396397863522903+7.857858568496148j),(17.934421549686792+33.99460250477669j),(44.07039548673173-9.246570385085546j)
(22.413846841594417+11.632876861614246j),(2.3816716404090514+1.1704288641841256j),(7.342898761426489+1.5738942979600805j),(21.440843099593422+10.590648521230861j),(28.518306820320603+30.142908340634328j),(5.241841016705371+1.9439136279853948j),(11.048683501402081+8.171261854351002j),(6.768810655299275+1.5192217014367628j),(8.113690296350699+2.4391906238852927j),(3.6950321162559616+1.8351976327576158j),(9.469709982817394+5.300447509858232j),(3.022258229055938+0.9005128729761713j),(8.593572983702423+3.3187529615169904j),(2.170641636746573+0.641509245860521j),(18.242853784312302+12.127529830416897j),(3.0746200544970765+1.6735321942750858j),(9.150477820442468+6.234999312004565j),(3.3952483930877206+2.2483371602749465j),(2.2970442537238736+0.863248878833651j),(10.001168882131633+1.9166277892815693j),(56.71071189349746+10.46018931144368j),(22.850049045978057+33.31698579102811j),(33.70329311039823+26.37469811501254j),(16.35066111469763+6.997989911703133j),(16.704497057564424+35.49204447852467j),(42.61914612811742-10.515041154494918j)
(22.08459630717578+13.114065158062141j),(2.4711813144372043+1.0922474057292912j),(7.099867907815802+1.5053240064924367j),(20.852849448418045+9.99500695481519j),(29.618508072641855+28.506305492914407j),(5.725037023435569+1.9582930077995697j),(11.120602986880773+7.756586042405524j),(5.6325134972925275+1.7333413753337803j),(7.426445178304844+2.303409081083238j),(3.8458998604904893+1.8754861899321902j),(8.932223872685954+6.250962022569948j),(3.187719923114735+0.9727820539353188j),(9.533626483155189+3.227927724497719j),(2.381793740452547+0.7378170729601718j),(17.760069818592893+11.255832694050516j),(3.028126828547439+1.5217757558811225j),(8.428240832496328+6.295263102866552j),(3.3956888652698836+2.1062581994146607j),(2.569442016205516+0.986343984530373j),(9.78811784972485+1.7219449699787168j),(56.58773447046089+13.27409945227375j),(22.796253464598866+32.30568963983347j),(32.782030099255344+24.00188347578045j),(16.158429134725225+6.883073051024328j),(16.561064633332578+34.39743923616595j),(42.51108161247116-10.595939203628756j)
(23.005479404355594+12.669101501930692j),(2.3189779345961927+1.2546746406075222j),(7.799470728995466+1.4572251152450166j),(22.99053401748888+11.841057763645754j),(32.58551180952215+29.208827781558664j),(5.619817758359788+2.199210286856707j),(10.476866942706328+7.371533784628167j),(5.968939011076369+1.6320688178480756j),(8.210704949384624+2.4555063684504312j),(3.3340667402417608+1.6860705650801955j),(9.763217322519967+6.138856691856542j),(3.0519416862387523+0.8794909870951846j),(8.669809249457652+3.417413493368931j),(2.140486930618166+0.6890305681515078j),(16.389293566150386+11.646069961273136j),(3.3180493464823932+1.4840516887821362j),(7.913429110834773+6.965480882977586j),(3.2756109848546435+2.42684875178093j),(2.468969539347446+0.9019383603324626j),(10.99959196262373+1.9820420382762733j),(38.37187431089478-20.000000182806296j),(24.205395867156255+26.393036368261672j),(52.09787147130945+26.305702771514927j),(24.031647642969855+12.668426669452808j),(26.07538170562893+44.700000450815665j),(28.18077418233758+16.465351470451804j)
(21.80202054865973+13.404807643096305j),(2.5472472291134887+1.2253510742170652j),(8.273083257249718+1.7192809514998701j),(22.708646937980532+10.024478346490447j),(29.775983374425632+32.19822209198728j),(5.693591336781573+1.862580285248814j),(11.81186653421818+8.179644274075514j),(5.820987987986581+1.4803333845901037j),(8.040346644592976+2.6580867631631104j),(3.2435572498250025+1.6597123370134979j),(9.37654279580749+5.453952404933646j),(3.4091406293143525+0.8633650501975395j),(9.828190088071619+3.2110689474291654j),(2.2947775919006106+0.6959749856594236j),(17.255831790389404+10.810603316455104j),(3.393655663300632+1.4554050506725709j),(8.450322629024948+6.906522630603614j),(3.694914270164219+2.2707547997231186j),(2.4130438373155374+0.9087725283911425j),(10.96962310720482+1.765206561814984j),(31.016244592052505-20.000000201434837j),(25.18467317224632+23.966566972310698j),(52.499839689094+26.966611597093625j),(25.682977680037293+11.825681387317806j),(35.35970841988973+44.700000452861076j),(23.647156048519083+20.03701030464913j)
(21.010075555711918+13.38578814907934j),(2.537953225308956+1.2788838289584796j),(8.07822123364337+1.693251822002595j),(23.202306495979066+10.609432029233886j),(32.635080377059616+27.96449275764791j),(5.553283742310678+2.1944254467120614j),(12.199507362536334+7.103498362960988j),(6.478098527515655+1.6619832544982653j),(8.224641397174457+2.661815117705398j),(3.570673007900709+1.912636896008382j),(9.113796472764331+5.493916227618489j),(3.493882908341773+0.9706771858016086j),(9.813109709951672+3.275452983160105j),(2.1424164586105676+0.702374434570218j),(18.316517102477228+12.147991079116547j),(3.1205978769408333+1.71446304766207j),(8.797629804316227+6.73581316761357j),(3.8439540167620367+2.4663905915556965j),(2.175615638575376+0.9885518722215592j),(9.850763891961945+1.8017590113971969j),(48.33307276786425-20.000000016892532j),(23.596282748713787+27.436074721757652j),(46.164710729461845+25.12336077975886j),(23.368567677570137+14.348678086088603j),(19.655078261781124+44.70000044067413j),(35.92206074747444+13.554171157898237j)
(19.942969250601994+13.056001080174997j),(2.4043484964155986+1.2118101977458449j),(8.24995883362516+1.502324601981598j),(22.843268605249204+11.143905674256715j),(28.234168987800015+32.53910418196592j),(6.042099833020502+1.9751166734393562j),(11.26460296283519+7.700417184149248j),(6.090080066040224+1.4955399321915395j),(8.352495209878104+2.382503877005839j),(3.364287846850858+1.6440841458518305j),(9.399088200497214+5.47398073427402j),(3.4465010588439635+0.9144688973856339j),(10.230213946713723+3.594343704991671j),(2.218196809639995+0.6527847591052583j),(18.81487622119901+10.923875444012248j),(3.389856209022744+1.5843202284802027j),(8.935517411360957+6.584284935472775j),(3.2505272962378142+2.076751723209116j),(2.598706907093376+0.9675899993175036j),(9.782132857492751+1.9893791297163992j),(47.85578152077208-20.00000016724277j),(23.529883448041762+29.182348036113304j),(45.42023594393393+26.58008076091938j),(22.751436664338378+10.539839398190134j),(16.308063347099203+44.70000036571326j),(35.84151316267651+16.8724958865193j)
(22.425006665374106+13.56271208118125j),(2.2606147208015632+1.2327067647451901j),(7.941701013592984+1.5693888169410428j),(23.959758865897435+10.051855103100404j),(28.883278628289332+31.754328652833394j),(6.329844153478348+2.1647542078458946j),(10.740711999263313+7.836329071272376j),(5.897540294231987+1.5424311941272313j),(8.289527576072473+2.570149546849247j),(3.213311477814293+1.837308300636143j),(9.493350173557872+5.596316464766213j),(3.441703469147212+0.863104162139982j),(8.984760559335145+3.546875656477832j),(2.283774119934272+0.7015167938582927j),(18.73775608967465+11.251425078755183j),(3.383500404267958+1.645766534101135j),(9.478633706099336+7.210197732448907j),(3.3843701448927743+2.5110554343346143j),(2.6341413556095756+0.8101749749541024j),(10.997773881845841+1.7780532024833295j),(50.824754898015165-20.000000115842784j),(23.310631929138783+30.715418556222033j),(45.85897485475421+26.394375606341818j),(20.967605490668337+11.642802761640347j),(16.60839994079854+44.70000036688606j),(38.08883820748397+15.14478317846267j)
(23.664886548704892+11.896008118829938j),(2.4258127487580974+1.1077438126891392j),(8.27577319357065+1.7436317382023756j),(23.165084618876786+11.878523116675842j),(28.55804622160385+28.34096709527062j),(6.075864190079959+1.812733066701132j),(11.260949039413077+7.391646056664271j),(6.760817938309466+1.4423025412381394j),(8.179531194883767+2.666781704819849j),(3.8361713105716224+1.871301369891728j),(8.669290714586733+6.29709506762743j),(2.971438890535931+0.9259415413845103j),(8.96210154488661+3.1268373893501638j),(2.3729733288545023+0.7600520731943126j),(17.329039926878664+10.978592599694235j),(3.1798275073809683+1.6821229009872274j),(8.857281831233308+7.314133832749737j),(3.587719776604138+2.392688776713128j),(2.580699566798323+0.8566816693338682j),(9.814160491654421+1.9896788317758933j),(58.182868351621444+18.0580639276084j),(23.199214798934097+31.926993003122583j),(33.10116210568187+19.02450056913417j),(17.076293864386333+7.770877973602543j),(17.68324529387316+33.47425763242706j),(43.86008949964649-8.660991966188j)
(19.578749261054398+13.582320037191774j),(2.259090671681338+1.2134654618744891j),(7.8182852987443345+1.6926105405300313j),(21.642982682340012+11.289949320195909j),(27.742464107141647+28.125296073349595j),(5.296393423914782+1.8582519415705618j),(12.08659609598181+7.001191153483086j),(6.624576085866836+1.656923021562279j),(7.742186921162794+2.4267220325260097j),(3.233164494157336+1.8339569327793277j),(8.326734199097016+5.675375246848616j),(3.2504360796893255+0.9869449046595261j),(10.18372644245719+3.5760236941367447j),(2.212060733453706+0.6951851175495769j),(17.43274143922539+12.232953234168408j),(3.0229209364322043+1.491964919910744j),(8.33403014075144+7.365053909068266j),(3.4146883792408023+2.083500509516594j),(2.2792117545220805+0.9836501261232128j),(11.262044809247941+1.8049603288700102j),(56.801059429559224+19.503317032938007j),(22.806918502665653+32.759766647978545j),(31.033473809785313+18.611013495747812j),(16.226189676335277+7.5302763313455285j),(16.751701083645827+32.948044877040545j),(42.71066161040651-8.736574272903672j)
(23.536994035110578+11.526332808845874j),(2.374614858189567+1.1582703934144734j),(8.281852546256564+1.5926909513216654j),(24.67197816818748+10.696466467962011j),(30.013835670479327+31.448837967734494j),(6.040419899431451+2.0970683069335503j),(10.295910103668774+7.332302041390631j),(6.566782134392893+1.573674634415332j),(8.377925618059448+2.7088887630759304j),(3.1547945260257464+1.7433972090663867j),(8.344593289014187+5.501913190244733j),(3.2716618997114026+0.9666745757657359j),(9.331161114765328+3.3349590058590723j),(2.054719238920102+0.6537718153185474j),(19.136542394556912+11.332766454416388j),(3.0219521247105674+1.6779817490821536j),(8.858017157824715+6.276082034480607j),(3.7462456858352273+2.454236648938264j),(2.600813188247288+0.8738997878777425j),(10.944646025379843+1.8940071991257874j),(41.209906863619345-20.00000019061321j),(24.156926968047625+24.381238386136065j),(49.77510641071156+26.856718481522226j),(24.801227856904877+13.036596520477376j),(26.532676410066067+44.70000045023572j),(30.87528338080944+16.078386130167967j)
(23.381387977657596+13.46131586275347j),(2.4812531272088174+1.3087435815118684j),(6.939691000169996+1.640289961540685j),(21.051787394275507+10.25895462991253j),(29.406534001160647+31.956193072050333j),(6.141020656497971+2.1447600804288185j),(11.373310948645685+7.57098464861239j),(6.005506786918491+1.7306508790034565j),(8.881478349820755+2.6947135538292963j),(3.433856149994253+1.7361134538583187j),(9.07603120594124+5.76715329379896j),(3.1675353542736358+0.9503701529852607j),(10.243906521238584+3.1142692643965066j),(2.1758832046792738+0.7367596164511447j),(19.04491928392017+11.685457423978296j),(2.9697090352782665+1.5030777324699436j),(8.889621536338712+6.795578696705864j),(3.585269500248934+2.1031788331298147j),(2.445267756286497+0.8239381019507727j),(10.569949622925028+2.081464684420246j),(38.75941878996648-20.000000194328344j),(24.122185439077377+24.066872362515785j),(48.73357844246617+27.239723168904618j),(24.758956909424434+13.031098990651504j),(28.464887883057397+44.70000045145848j),(29.086246378744963+19.083778587095637j)
(23.14253837578136+12.333030317901665j),(2.2343452127966006+1.2090760594774541j),(7.94982914766036+1.4452058775129828j),(22.88953729985615+11.974933622244711j),(28.954899164424802+31.59791056272567j),(6.0703715421615865+2.1399662238798447j),(11.281802301090785+8.18835651116429j),(5.6142600876932445+1.590039454068964j),(7.881084267350106+2.4708136566054955j),(3.1707689216125376+1.942488320097454j),(9.542654113734232+6.342333081559201j),(3.3228002168586985+0.8349874273933758j),(8.917148882362385+3.0694091655631595j),(2.0496902488843967+0.7676404172826738j),(16.984427022821375+12.156114686763475j),(3.515004730770435+1.7100970092445413j),(7.955018573630273+7.0314537052492385j),(3.803128316313653+2.322967746113008j),(2.577541657431412+0.9534610577494705j),(10.60804627598238+1.8288315097882046j),(51.38188430916687-20.000000001737714j),(22.7414466696648+32.39012151514486j),(44.64513706012835+27.19299961880805j),(18.44864449949072+9.943785988229958j),(15.613938764384942+44.700000272033485j),(38.43361211820022+15.983665773702443j)
(20.663319561496532+13.71353906604258j),(2.4129357630179245+1.2034541165004267j),(7.465892164523446+1.55348088933349j),(23.974952230709047+10.496498672111985j),(30.525970618011687+30.419625677584563j),(5.370533421506765+2.0016998492963567j),(11.694963464778185+7.224700531843339j),(5.990300151769527+1.6985853601691687j),(7.875372842784147+2.638682607124953j),(3.4802570951288714+1.7199977853097141j),(8.710192395420759+5.48486391613669j),(3.169918917936249+0.8271235244263588j),(10.253302047293673+3.5021117017290586j),(2.0792486551191445+0.6832429877403841j),(17.035003086910386+10.340593746645842j),(3.0111959762095246+1.6006252470057136j),(7.887401805413858+6.420011063002635j),(3.567004976236053+2.274975985607309j),(2.447963227284546+0.819541876059131j),(10.28884593011316+1.9466246813206047j),(48.40553037399437-20.000000139256638j),(23.2408291945774+33.252893029349686j),(46.99326510766131+25.115385996025903j),(20.46193970366558+7.778242175773697j),(15.522509862340273+44.70000030051773j),(36.0931670918023+14.05993969180288j)
(21.76146037584568+12.261424300440034j),(2.6147683759330373+1.3164067860879645j),(7.336027971011602+1.462545832511077j),(24.470710882830346+10.003543795963294j),(32.77655779885556+27.851261092749613j),(5.693571387174594+1.9307046703894821j),(11.627726700137664+7.196486182822677j),(6.546120516301037+1.4974584725069766j),(8.233261216805127+2.317054371732346j),(3.589768917680124+1.6308001743348663j),(8.874366432745944+5.359498859816364j),(3.148569154041934+0.9048482546121511j),(10.112582643034035+3.303882687138776j),(2.0112245302868668+0.7647164680052824j),(16.07729395712356+11.971334719588574j),(3.3841392086840574+1.5655593699025985j),(9.255586336038272+7.136898904459251j),(3.1589567924698265+2.1604096642884127j),(2.5093331207238134+0.8306798520920103j),(10.032195754163569+2.015117835705828j),(50.33255839412062-20.000000024017744j),(23.452306651682843+33.34654797517524j),(47.13513705371128+24.544519770675716j),(20.943044615225865+8.716181823307295j),(16.664378098877567+44.700000376559046j),(37.543444108574626+10.58238702441864j)
